1,2024-12-02 18:40:46.099582,0.pcapng,2,2024-12-03 01:40:34.742056+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:40:34.763905+00:00,0.2088308334350586,66.22.226.104,72.512
2,2024-12-02 18:40:58.614888,1.pcapng,2,2024-12-03 01:40:46.296296+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:40:46.296296+00:00,0.18346500396728516,66.22.226.45,67.402
3,2024-12-02 18:41:11.029330,2.pcapng,2,2024-12-03 01:40:58.794779+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:40:58.794779+00:00,0.15132713317871094,66.22.226.63,68.525
4,2024-12-02 18:41:23.586582,3.pcapng,2,2024-12-03 01:41:11.225048+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:41:11.225048+00:00,0.1505739688873291,66.22.226.40,63.549
5,2024-12-02 18:41:36.002722,4.pcapng,2,2024-12-03 01:41:23.752943+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:41:23.752943+00:00,0.13187098503112793,66.22.226.106,63.006
6,2024-12-02 18:41:48.604556,5.pcapng,2,2024-12-03 01:41:36.175842+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:41:36.175842+00:00,0.16534805297851562,66.22.226.101,66.141
7,2024-12-02 18:42:01.070958,6.pcapng,2,2024-12-03 01:41:48.781819+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:41:48.781819+00:00,0.12805795669555664,66.22.227.28,67.703
8,2024-12-02 18:42:13.448507,7.pcapng,2,2024-12-03 01:42:01.264510+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:42:01.264510+00:00,0.14141201972961426,66.22.226.80,66.385
9,2024-12-02 18:42:25.971691,8.pcapng,2,2024-12-03 01:42:13.620715+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:42:13.620715+00:00,0.15653109550476074,66.22.226.105,67.683
10,2024-12-02 18:42:38.526784,9.pcapng,2,2024-12-03 01:42:26.153364+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:42:26.153364+00:00,0.12656497955322266,66.22.227.24,66.328
11,2024-12-02 18:42:51.195701,10.pcapng,2,2024-12-03 01:42:38.705463+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:42:38.705463+00:00,0.15767788887023926,66.22.227.23,88.7
12,2024-12-02 18:43:03.751384,11.pcapng,2,2024-12-03 01:42:51.373308+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:42:51.373308+00:00,0.1773970127105713,66.22.226.103,79.078
13,2024-12-02 18:43:16.217347,12.pcapng,2,2024-12-03 01:43:03.920326+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:43:03.920326+00:00,0.17539000511169434,66.22.227.119,65.275
14,2024-12-02 18:43:28.720499,13.pcapng,2,2024-12-03 01:43:16.398385+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:43:16.398385+00:00,0.15490198135375977,66.22.227.51,66.932
15,2024-12-02 18:43:41.032137,14.pcapng,1,2024-12-03 01:43:28.886604+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:43:28.886604+00:00,5.0,66.22.227.51,66.88
16,2024-12-02 18:43:53.681355,15.pcapng,1,2024-12-03 01:43:41.187484+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:43:41.187484+00:00,0.1194310188293457,66.22.226.102,64.361
17,2024-12-02 18:44:06.226697,16.pcapng,2,2024-12-03 01:43:53.851269+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:43:53.851269+00:00,-2.477318048477173,66.22.227.95,64.899
18,2024-12-02 18:44:18.595675,17.pcapng,1,2024-12-03 01:44:06.414089+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:44:06.414089+00:00,5.0,66.22.227.95,64.918
19,2024-12-02 18:44:31.131009,18.pcapng,1,2024-12-03 01:44:18.774130+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:44:18.774130+00:00,0.1976640224456787,66.22.227.7,66.256
20,2024-12-02 18:44:43.708341,19.pcapng,2,2024-12-03 01:44:31.327302+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:44:31.327302+00:00,-3.4401259422302246,66.22.226.14,64.375
21,2024-12-02 18:44:56.195337,20.pcapng,2,2024-12-03 01:44:43.878595+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:44:43.878595+00:00,0.27149009704589844,66.22.227.34,66.891
22,2024-12-02 18:45:08.716600,21.pcapng,2,2024-12-03 01:44:56.364525+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:44:56.364525+00:00,0.2087419033050537,66.22.227.27,64.546
23,2024-12-02 18:45:21.056838,22.pcapng,1,2024-12-03 01:45:08.905804+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:45:08.905804+00:00,5.0,66.22.227.27,82.434
24,2024-12-02 18:45:33.035876,23.pcapng,0,2024-12-03 01:45:21.236418+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:45:21.236418+00:00,5.0,NO IP TO PING
25,2024-12-02 18:45:45.590443,24.pcapng,1,2024-12-03 01:45:33.201640+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:45:33.201640+00:00,-3.108665943145752,66.22.227.90,65.326
26,2024-12-02 18:45:58.053153,25.pcapng,1,2024-12-03 01:45:46.415995+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:45:46.415995+00:00,5.0,66.22.227.90,65.172
27,2024-12-02 18:46:09.940410,26.pcapng,0,2024-12-03 01:45:58.221839+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:45:58.221839+00:00,5.0,NO IP TO PING
28,2024-12-02 18:46:22.363828,27.pcapng,1,2024-12-03 01:46:10.123007+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:46:10.123007+00:00,0.14730286598205566,66.22.226.25,64.809
29,2024-12-02 18:46:34.750675,28.pcapng,1,2024-12-03 01:46:22.517185+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:46:22.517185+00:00,5.0,66.22.226.25,64.638
30,2024-12-02 18:46:47.664877,29.pcapng,1,2024-12-03 01:46:34.949043+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:46:34.949043+00:00,0.20876598358154297,66.22.226.31,64.128
31,2024-12-02 18:47:00.190888,30.pcapng,2,2024-12-03 01:46:47.842528+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:46:47.842528+00:00,-2.953207015991211,66.22.226.43,66.174
32,2024-12-02 18:47:12.671470,31.pcapng,2,2024-12-03 01:47:00.345436+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:47:00.345436+00:00,0.2012488842010498,66.22.226.70,64.945
33,2024-12-02 18:47:25.000558,32.pcapng,1,2024-12-03 01:47:12.901156+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:47:12.901156+00:00,5.0,66.22.226.70,64.933
34,2024-12-02 18:47:37.864356,33.pcapng,1,2024-12-03 01:47:25.153769+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:47:25.153769+00:00,0.19292497634887695,66.22.226.4,67.275
35,2024-12-02 18:47:50.476087,34.pcapng,2,2024-12-03 01:47:38.066973+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:47:38.066973+00:00,0.1289680004119873,66.22.227.121,64.305
36,2024-12-02 18:48:02.864163,35.pcapng,1,2024-12-03 01:47:50.681256+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:47:50.681256+00:00,5.0,66.22.227.121,64.706
37,2024-12-02 18:48:15.507404,36.pcapng,1,2024-12-03 01:48:03.028214+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:48:03.061174+00:00,0.37003493309020996,66.22.227.70,62.976
38,2024-12-02 18:48:28.192642,37.pcapng,1,2024-12-03 01:48:15.685561+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:48:15.685561+00:00,5.0,66.22.227.70,62.764
39,2024-12-02 18:48:40.717654,38.pcapng,1,2024-12-03 01:48:28.359865+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:48:28.359865+00:00,0.2009580135345459,66.22.226.129,67.68
40,2024-12-02 18:48:53.243078,39.pcapng,2,2024-12-03 01:48:40.874764+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:48:40.874764+00:00,-2.854668140411377,66.22.226.15,63.321
41,2024-12-02 18:49:05.686959,40.pcapng,2,2024-12-03 01:48:53.453759+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:48:53.453759+00:00,0.18396902084350586,66.22.226.51,67.474
42,2024-12-02 18:49:18.023050,41.pcapng,1,2024-12-03 01:49:05.864180+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:49:05.864180+00:00,5.0,66.22.226.51,67.664
43,2024-12-02 18:49:30.896222,42.pcapng,1,2024-12-03 01:49:18.195342+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:49:18.195342+00:00,0.19253802299499512,66.22.226.34,68.507
44,2024-12-02 18:49:43.342830,43.pcapng,1,2024-12-03 01:49:31.078211+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:49:31.078211+00:00,5.0,66.22.226.34,68.583
45,2024-12-02 18:49:55.368233,44.pcapng,0,2024-12-03 01:49:43.522142+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:49:43.522142+00:00,5.0,NO IP TO PING
46,2024-12-02 18:50:08.365443,45.pcapng,1,2024-12-03 01:49:55.553194+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:49:55.553194+00:00,-3.7955880165100098,66.22.226.41,67.292
47,2024-12-02 18:50:21.226195,46.pcapng,2,2024-12-03 01:50:08.621039+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:50:08.621039+00:00,-1.9349050521850586,66.22.227.15,83.951
48,2024-12-02 18:50:33.723346,47.pcapng,1,2024-12-03 01:50:21.413670+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:50:21.413670+00:00,5.0,66.22.227.15,62.487
49,2024-12-02 18:50:46.265140,48.pcapng,1,2024-12-03 01:50:33.906537+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:50:33.906537+00:00,0.13838505744934082,66.22.226.96,62.992
50,2024-12-02 18:50:58.851206,49.pcapng,2,2024-12-03 01:50:46.435640+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:50:46.435640+00:00,0.1882340908050537,66.22.227.100,64.19
51,2024-12-02 18:51:11.443729,50.pcapng,2,2024-12-03 01:50:59.003871+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:50:59.039516+00:00,0.14677786827087402,66.22.227.25,66.576
52,2024-12-02 18:51:24.127865,51.pcapng,2,2024-12-03 01:51:11.618341+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:51:11.618341+00:00,0.15098309516906738,66.22.226.89,67.121
53,2024-12-02 18:51:36.433540,52.pcapng,1,2024-12-03 01:51:24.317951+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:51:24.317951+00:00,5.0,66.22.226.89,64.822
54,2024-12-02 18:51:49.255590,53.pcapng,1,2024-12-03 01:51:36.626614+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:51:36.626614+00:00,0.1265108585357666,66.22.226.65,71.467
55,2024-12-02 18:52:01.699089,54.pcapng,1,2024-12-03 01:51:49.454264+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:51:49.454264+00:00,5.0,66.22.226.65,70.026
56,2024-12-02 18:52:14.406961,55.pcapng,1,2024-12-03 01:52:01.846986+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:52:01.846986+00:00,0.198530912399292,66.22.227.38,63.64
57,2024-12-02 18:52:27.177633,56.pcapng,2,2024-12-03 01:52:14.601606+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:52:14.601606+00:00,-3.1598801612854004,66.22.226.127,63.155
58,2024-12-02 18:52:39.532427,57.pcapng,1,2024-12-03 01:52:27.416699+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:52:27.416699+00:00,5.0,66.22.226.127,64.99
59,2024-12-02 18:52:52.076302,58.pcapng,1,2024-12-03 01:52:39.697192+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:52:39.697192+00:00,0.17349910736083984,66.22.227.88,85.005
60,2024-12-02 18:53:04.673351,59.pcapng,2,2024-12-03 01:52:52.247400+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:52:52.247400+00:00,-3.4076740741729736,66.22.226.69,62.533
61,2024-12-02 18:53:17.257377,60.pcapng,2,2024-12-03 01:53:04.874195+00:00,1970-01-01 00:00:00+00:00,2024-12-03 01:53:04.874195+00:00,0.17080402374267578,66.22.226.29,75.419
