18,2024-12-02 14:07:32.267338,17.pcapng,2,2024-12-02 21:07:20.567996+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:07:20.567996+00:00,0.14990901947021484,66.22.226.65
19,2024-12-02 14:07:44.372277,18.pcapng,1,2024-12-02 21:07:32.454790+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:07:32.454790+00:00,5.0,66.22.226.65
20,2024-12-02 14:07:56.702110,19.pcapng,1,2024-12-02 21:07:44.540928+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:07:44.540928+00:00,0.12608814239501953,66.22.226.40
21,2024-12-02 14:08:08.873911,20.pcapng,2,2024-12-02 21:07:56.892812+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:07:56.892812+00:00,0.1392519474029541,66.22.226.25
22,2024-12-02 14:08:21.218782,21.pcapng,2,2024-12-02 21:08:09.063825+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:08:09.063825+00:00,0.12999296188354492,66.22.226.109
23,2024-12-02 14:08:33.447458,22.pcapng,2,2024-12-02 21:08:21.408722+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:08:21.408722+00:00,0.13733792304992676,66.22.227.24
24,2024-12-02 14:08:45.889484,23.pcapng,2,2024-12-02 21:08:33.636541+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:08:33.636541+00:00,0.13366103172302246,66.22.226.105
25,2024-12-02 14:08:58.257887,24.pcapng,2,2024-12-02 21:08:46.068975+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:08:46.068975+00:00,0.19446921348571777,66.22.226.103
26,2024-12-02 14:09:10.445128,25.pcapng,2,2024-12-02 21:08:58.470067+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:08:58.470067+00:00,0.12892603874206543,66.22.227.20
27,2024-12-02 14:09:22.859543,26.pcapng,2,2024-12-02 21:09:10.634121+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:09:10.634121+00:00,0.14779901504516602,66.22.227.57
28,2024-12-02 14:09:35.081892,27.pcapng,2,2024-12-02 21:09:23.795128+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:09:23.795128+00:00,0.11675810813903809,66.22.227.101
29,2024-12-02 14:09:47.268664,28.pcapng,2,2024-12-02 21:09:35.235112+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:09:35.235112+00:00,0.16243410110473633,66.22.226.66
30,2024-12-02 14:09:59.586734,29.pcapng,2,2024-12-02 21:09:47.424708+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:09:47.424708+00:00,0.21898484230041504,66.22.227.18
31,2024-12-02 14:10:11.783451,30.pcapng,2,2024-12-02 21:09:59.779311+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:09:59.779311+00:00,0.19327807426452637,66.22.227.33
32,2024-12-02 14:10:24.011243,31.pcapng,2,2024-12-02 21:10:11.938831+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:10:11.938831+00:00,0.21543216705322266,66.22.226.45
33,2024-12-02 14:10:36.229467,32.pcapng,2,2024-12-02 21:10:24.223953+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:10:24.223953+00:00,0.13107800483703613,66.22.226.111
34,2024-12-02 14:10:48.435282,33.pcapng,2,2024-12-02 21:10:36.411530+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:10:36.411530+00:00,0.179718017578125,66.22.226.54
35,2024-12-02 14:11:00.781370,34.pcapng,2,2024-12-02 21:10:48.588095+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:10:48.588095+00:00,0.15954089164733887,66.22.226.42
36,2024-12-02 14:11:12.924540,35.pcapng,2,2024-12-02 21:11:00.982817+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:11:00.982817+00:00,0.18110394477844238,66.22.227.102
37,2024-12-02 14:11:25.224297,36.pcapng,2,2024-12-02 21:11:13.124704+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:11:13.124704+00:00,0.1721811294555664,66.22.227.121
38,2024-12-02 14:11:37.391546,37.pcapng,2,2024-12-02 21:11:25.407379+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:11:25.407379+00:00,0.15854597091674805,66.22.227.100
39,2024-12-02 14:11:49.656755,38.pcapng,2,2024-12-02 21:11:37.567661+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:11:37.567661+00:00,0.1347949504852295,66.22.227.112
40,2024-12-02 14:12:01.837222,39.pcapng,2,2024-12-02 21:11:49.871148+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:11:49.871148+00:00,0.19051694869995117,66.22.226.128
41,2024-12-02 14:12:14.181572,40.pcapng,2,2024-12-02 21:12:02.015104+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:12:02.015104+00:00,0.13875389099121094,66.22.227.87
42,2024-12-02 14:12:26.411427,41.pcapng,2,2024-12-02 21:12:14.361840+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:12:14.361840+00:00,0.1510930061340332,66.22.226.52
43,2024-12-02 14:12:38.826329,42.pcapng,2,2024-12-02 21:12:26.679118+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:12:26.679118+00:00,0.14585304260253906,66.22.226.103
44,2024-12-02 14:12:51.125882,43.pcapng,2,2024-12-02 21:12:39.008528+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:12:39.008528+00:00,0.1741161346435547,66.22.226.58
45,2024-12-02 14:13:03.331952,44.pcapng,2,2024-12-02 21:12:51.467541+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:12:51.467541+00:00,0.19502615928649902,66.22.226.52
46,2024-12-02 14:13:15.468575,45.pcapng,2,2024-12-02 21:13:03.521764+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:13:03.521764+00:00,0.16795682907104492,66.22.227.24
47,2024-12-02 14:13:27.927464,46.pcapng,2,2024-12-02 21:13:15.674833+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:13:15.674833+00:00,0.12144613265991211,66.22.226.66
48,2024-12-02 14:13:40.282998,47.pcapng,2,2024-12-02 21:13:28.089144+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:13:28.089144+00:00,0.12244486808776855,66.22.226.65
49,2024-12-02 14:13:52.414252,48.pcapng,2,2024-12-02 21:13:40.492519+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:13:40.492519+00:00,0.1437058448791504,66.22.227.101
50,2024-12-02 14:14:04.906883,49.pcapng,2,2024-12-02 21:13:52.624495+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:13:52.624495+00:00,0.16395306587219238,66.22.227.103
51,2024-12-02 14:14:17.370705,50.pcapng,2,2024-12-02 21:14:05.088637+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:14:05.088637+00:00,0.1501929759979248,66.22.227.28
52,2024-12-02 14:14:29.741588,51.pcapng,2,2024-12-02 21:14:17.549859+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:14:17.549859+00:00,0.12549090385437012,66.22.227.62
53,2024-12-02 14:14:41.969509,52.pcapng,2,2024-12-02 21:14:29.959749+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:14:29.959749+00:00,0.2101130485534668,66.22.226.63
54,2024-12-02 14:14:54.415515,53.pcapng,2,2024-12-02 21:14:42.128809+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:14:42.128809+00:00,0.1358809471130371,66.22.226.38
55,2024-12-02 14:15:06.673560,54.pcapng,1,2024-12-02 21:14:54.620262+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:14:54.620262+00:00,5.0,66.22.226.38
56,2024-12-02 14:15:18.872018,55.pcapng,1,2024-12-02 21:15:06.864177+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:15:06.864177+00:00,0.2105410099029541,66.22.227.115
57,2024-12-02 14:15:31.223231,56.pcapng,2,2024-12-02 21:15:19.093374+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:15:19.093374+00:00,0.13782310485839844,66.22.227.11
58,2024-12-02 14:15:43.389496,57.pcapng,2,2024-12-02 21:15:31.401887+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:15:31.401887+00:00,0.21712303161621094,66.22.227.98
59,2024-12-02 14:15:55.733528,58.pcapng,2,2024-12-02 21:15:43.560873+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:15:43.560873+00:00,0.1300981044769287,66.22.226.101
60,2024-12-02 14:16:07.940987,59.pcapng,2,2024-12-02 21:15:56.013092+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:15:56.013092+00:00,0.1769559383392334,66.22.226.106
61,2024-12-02 14:16:20.395905,60.pcapng,2,2024-12-02 21:16:08.106762+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:16:08.106762+00:00,0.1303260326385498,66.22.226.9
62,2024-12-02 14:16:32.867548,61.pcapng,2,2024-12-02 21:16:20.610450+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:16:20.610450+00:00,0.15691900253295898,66.22.226.74
63,2024-12-02 14:16:45.186566,62.pcapng,2,2024-12-02 21:16:33.031730+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:16:33.031730+00:00,0.13084197044372559,66.22.227.22
64,2024-12-02 14:16:57.409077,63.pcapng,2,2024-12-02 21:16:45.477211+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:16:45.477211+00:00,0.17836403846740723,66.22.227.110
65,2024-12-02 14:17:09.667160,64.pcapng,1,2024-12-02 21:16:57.583574+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:16:57.583574+00:00,5.0,66.22.227.110
66,2024-12-02 14:17:21.846440,65.pcapng,1,2024-12-02 21:17:09.852122+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:17:09.852122+00:00,0.12624096870422363,66.22.227.111
67,2024-12-02 14:17:34.126742,66.pcapng,2,2024-12-02 21:17:22.015580+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:17:22.015580+00:00,0.12466907501220703,66.22.227.25
68,2024-12-02 14:17:46.381922,67.pcapng,2,2024-12-02 21:17:34.449261+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:17:34.449261+00:00,0.18514394760131836,66.22.227.122
69,2024-12-02 14:17:58.710007,68.pcapng,2,2024-12-02 21:17:46.674193+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:17:46.674193+00:00,0.2612769603729248,66.22.227.121
70,2024-12-02 14:18:10.921444,69.pcapng,2,2024-12-02 21:17:58.895587+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:17:58.895587+00:00,0.1434459686279297,66.22.226.105
71,2024-12-02 14:18:23.365088,70.pcapng,2,2024-12-02 21:18:11.138845+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:18:11.138845+00:00,0.13198399543762207,66.22.226.42
72,2024-12-02 14:18:35.657885,71.pcapng,2,2024-12-02 21:18:23.543626+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:18:23.543626+00:00,0.15118718147277832,66.22.227.35
73,2024-12-02 14:18:47.861156,72.pcapng,1,2024-12-02 21:18:35.886218+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:18:35.886218+00:00,5.0,66.22.227.35
74,2024-12-02 14:19:00.197391,73.pcapng,1,2024-12-02 21:18:48.043895+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:18:48.043895+00:00,0.14205288887023926,66.22.226.71
75,2024-12-02 14:19:12.365136,74.pcapng,2,2024-12-02 21:19:00.391605+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:19:00.391605+00:00,0.1608588695526123,66.22.227.111
76,2024-12-02 14:19:24.538249,75.pcapng,1,2024-12-02 21:19:12.561034+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:19:12.561034+00:00,5.0,66.22.227.111
77,2024-12-02 14:19:36.749920,76.pcapng,1,2024-12-02 21:19:24.725116+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:19:24.725116+00:00,0.14549994468688965,66.22.226.105
78,2024-12-02 14:19:48.926509,77.pcapng,2,2024-12-02 21:19:36.919966+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:19:36.919966+00:00,0.13541293144226074,66.22.226.106
79,2024-12-02 14:20:01.350418,78.pcapng,2,2024-12-02 21:19:49.104384+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:19:49.104384+00:00,0.13917112350463867,66.22.227.96
80,2024-12-02 14:20:13.688429,79.pcapng,2,2024-12-02 21:20:01.528498+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:20:01.528498+00:00,0.17385101318359375,66.22.227.61
81,2024-12-02 14:20:25.915007,80.pcapng,2,2024-12-02 21:20:13.899776+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:20:13.899776+00:00,0.2556190490722656,66.22.226.68
82,2024-12-02 14:20:38.206671,81.pcapng,2,2024-12-02 21:20:26.158051+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:20:26.158051+00:00,0.22793197631835938,66.22.227.100
83,2024-12-02 14:20:50.466577,82.pcapng,1,2024-12-02 21:20:38.397427+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:20:38.397427+00:00,0.1707441806793213,66.22.227.100
84,2024-12-02 14:21:02.866564,83.pcapng,2,2024-12-02 21:20:50.744330+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:20:50.744330+00:00,0.15479111671447754,66.22.227.22
85,2024-12-02 14:21:15.147027,84.pcapng,2,2024-12-02 21:21:03.031892+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:21:03.031892+00:00,0.14928698539733887,66.22.226.48
86,2024-12-02 14:21:27.374054,85.pcapng,2,2024-12-02 21:21:15.301707+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:21:15.301707+00:00,0.19210505485534668,66.22.226.14
87,2024-12-02 14:21:39.691321,86.pcapng,1,2024-12-02 21:21:27.534004+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:21:27.534004+00:00,5.0,66.22.226.14
88,2024-12-02 14:21:51.618345,87.pcapng,0,2024-12-02 21:21:39.873432+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:21:39.873432+00:00,5.0
89,2024-12-02 14:22:03.800355,88.pcapng,1,2024-12-02 21:21:51.815881+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:21:51.815881+00:00,0.18108296394348145,66.22.226.78
90,2024-12-02 14:22:15.954884,89.pcapng,2,2024-12-02 21:22:03.965008+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:22:03.965008+00:00,0.1521599292755127,66.22.227.100
91,2024-12-02 14:22:28.458977,90.pcapng,2,2024-12-02 21:22:16.115242+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:22:16.115242+00:00,0.1379251480102539,66.22.226.30
92,2024-12-02 14:22:40.978911,91.pcapng,2,2024-12-02 21:22:28.638386+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:22:28.638386+00:00,0.1550760269165039,66.22.226.50
93,2024-12-02 14:22:53.381133,92.pcapng,2,2024-12-02 21:22:41.140025+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:22:41.140025+00:00,0.14365100860595703,66.22.227.100
94,2024-12-02 14:23:05.683273,93.pcapng,2,2024-12-02 21:22:53.591219+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:22:53.591219+00:00,0.13252687454223633,66.22.226.103
95,2024-12-02 14:23:17.998544,94.pcapng,2,2024-12-02 21:23:05.871718+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:23:05.871718+00:00,0.1732349395751953,66.22.226.65
96,2024-12-02 14:23:30.191081,95.pcapng,2,2024-12-02 21:23:18.225223+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:23:18.225223+00:00,0.12743186950683594,66.22.227.98
97,2024-12-02 14:23:42.442743,96.pcapng,2,2024-12-02 21:23:30.381482+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:23:30.381482+00:00,0.16224098205566406,66.22.226.38
98,2024-12-02 14:23:54.895154,97.pcapng,2,2024-12-02 21:23:42.627926+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:23:42.627926+00:00,0.13236284255981445,66.22.226.53
99,2024-12-02 14:24:07.187112,98.pcapng,2,2024-12-02 21:23:55.055981+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:23:55.055981+00:00,0.12968111038208008,66.22.227.23
100,2024-12-02 14:24:19.412328,99.pcapng,2,2024-12-02 21:24:07.386345+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:24:07.386345+00:00,0.16594600677490234,66.22.226.106
101,2024-12-02 14:24:31.912268,100.pcapng,2,2024-12-02 21:24:19.594110+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:24:19.594110+00:00,0.12265610694885254,66.22.227.12
102,2024-12-02 14:24:44.381968,101.pcapng,2,2024-12-02 21:24:32.066890+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:24:32.066890+00:00,0.15954208374023438,66.22.226.37
103,2024-12-02 14:24:56.739041,102.pcapng,2,2024-12-02 21:24:44.582139+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:24:44.582139+00:00,0.1410977840423584,66.22.227.24
104,2024-12-02 14:25:08.948473,103.pcapng,2,2024-12-02 21:24:56.948064+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:24:56.948064+00:00,0.1664600372314453,66.22.226.45
105,2024-12-02 14:25:21.342300,104.pcapng,2,2024-12-02 21:25:09.164358+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:25:09.164358+00:00,0.1432020664215088,66.22.226.9
106,2024-12-02 14:25:33.814032,105.pcapng,2,2024-12-02 21:25:21.514141+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:25:21.514141+00:00,0.12441897392272949,66.22.226.28
107,2024-12-02 14:25:46.079305,106.pcapng,2,2024-12-02 21:25:34.103986+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:25:34.103986+00:00,0.1511669158935547,66.22.226.110
108,2024-12-02 14:25:58.252905,107.pcapng,2,2024-12-02 21:25:46.259098+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:25:46.259098+00:00,0.1188359260559082,66.22.227.110
109,2024-12-02 14:26:10.439914,108.pcapng,2,2024-12-02 21:25:58.428013+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:25:58.428013+00:00,0.14728903770446777,66.22.227.100
110,2024-12-02 14:26:22.883024,109.pcapng,2,2024-12-02 21:26:10.617943+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:26:10.617943+00:00,0.13269400596618652,66.22.227.20
111,2024-12-02 14:26:35.180706,110.pcapng,2,2024-12-02 21:26:23.062144+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:26:23.062144+00:00,0.13657212257385254,66.22.227.25
112,2024-12-02 14:26:47.414813,111.pcapng,2,2024-12-02 21:26:35.370305+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:26:35.370305+00:00,0.14449095726013184,66.22.227.63
113,2024-12-02 14:26:59.829746,112.pcapng,2,2024-12-02 21:26:47.607265+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:26:47.607265+00:00,0.1443309783935547,66.22.226.113
114,2024-12-02 14:27:12.158537,113.pcapng,2,2024-12-02 21:26:59.992909+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:26:59.992909+00:00,0.16218900680541992,66.22.226.43
115,2024-12-02 14:27:24.390566,114.pcapng,2,2024-12-02 21:27:12.345793+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:27:12.345793+00:00,0.1339871883392334,66.22.226.86
116,2024-12-02 14:27:36.757233,115.pcapng,1,2024-12-02 21:27:24.589306+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:27:24.589306+00:00,0.12057089805603027,66.22.226.86
117,2024-12-02 14:27:48.984907,116.pcapng,2,2024-12-02 21:27:36.935877+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:27:36.935877+00:00,0.21897482872009277,66.22.227.13
118,2024-12-02 14:28:01.372337,117.pcapng,2,2024-12-02 21:27:50.117086+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:27:50.117086+00:00,0.16982388496398926,66.22.226.43
119,2024-12-02 14:28:13.684979,118.pcapng,2,2024-12-02 21:28:01.547281+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:28:01.547281+00:00,0.18151402473449707,66.22.226.80
120,2024-12-02 14:28:25.831412,119.pcapng,1,2024-12-02 21:28:13.866983+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:28:13.866983+00:00,5.0,66.22.226.80
121,2024-12-02 14:28:38.056109,120.pcapng,1,2024-12-02 21:28:26.016240+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:28:26.016240+00:00,0.14019203186035156,66.22.226.106
122,2024-12-02 14:28:50.229315,121.pcapng,2,2024-12-02 21:28:38.253118+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:28:38.253118+00:00,0.14253592491149902,66.22.227.114
123,2024-12-02 14:29:02.403942,122.pcapng,2,2024-12-02 21:28:50.397294+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:28:50.397294+00:00,0.12825703620910645,66.22.226.106
124,2024-12-02 14:29:14.869208,123.pcapng,2,2024-12-02 21:29:02.582226+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:29:02.582226+00:00,0.15244102478027344,66.22.226.41
125,2024-12-02 14:29:27.319243,124.pcapng,2,2024-12-02 21:29:15.056620+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:29:15.056620+00:00,0.157243013381958,66.22.227.121
126,2024-12-02 14:29:39.619476,125.pcapng,2,2024-12-02 21:29:27.507489+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:29:27.507489+00:00,0.1383380889892578,66.22.226.46
127,2024-12-02 14:29:51.843495,126.pcapng,2,2024-12-02 21:29:39.794550+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:29:39.794550+00:00,0.1762681007385254,66.22.227.93
128,2024-12-02 14:30:04.184126,127.pcapng,2,2024-12-02 21:29:52.040893+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:29:52.040893+00:00,0.13307595252990723,66.22.226.101
129,2024-12-02 14:30:16.426860,128.pcapng,2,2024-12-02 21:30:04.375109+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:30:04.375109+00:00,0.20313692092895508,66.22.227.99
130,2024-12-02 14:30:28.838753,129.pcapng,2,2024-12-02 21:30:16.599702+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:30:16.599702+00:00,0.12553906440734863,66.22.226.48
131,2024-12-02 14:30:41.098637,130.pcapng,2,2024-12-02 21:30:29.050638+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:30:29.050638+00:00,0.13198113441467285,66.22.227.28
132,2024-12-02 14:30:53.212727,131.pcapng,2,2024-12-02 21:30:41.340299+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:30:41.340299+00:00,0.15484118461608887,66.22.226.128
133,2024-12-02 14:31:05.453476,132.pcapng,2,2024-12-02 21:30:53.435251+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:30:53.435251+00:00,0.15184688568115234,66.22.226.104
134,2024-12-02 14:31:17.759582,133.pcapng,2,2024-12-02 21:31:05.647981+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:31:05.647981+00:00,0.13631916046142578,66.22.227.100
135,2024-12-02 14:31:29.932751,134.pcapng,2,2024-12-02 21:31:17.946817+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:31:17.946817+00:00,0.13455986976623535,66.22.226.105
136,2024-12-02 14:31:42.352910,135.pcapng,2,2024-12-02 21:31:30.118086+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:31:30.118086+00:00,0.1312239170074463,66.22.226.120
137,2024-12-02 14:31:54.636474,136.pcapng,2,2024-12-02 21:31:42.508137+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:31:42.508137+00:00,0.15975618362426758,66.22.227.100
138,2024-12-02 14:32:06.855176,137.pcapng,2,2024-12-02 21:31:54.855375+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:31:54.855375+00:00,0.188126802444458,66.22.226.16
139,2024-12-02 14:32:19.047469,138.pcapng,1,2024-12-02 21:32:07.051914+00:00,1970-01-01 00:00:00+00:00,2024-12-02 21:32:07.051914+00:00,5.0,66.22.226.16
