1,2024-12-03 01:35:27.629790,0.pcapng,2,2024-12-03 08:35:15.279684+00:00,1970-01-01 00:00:00+00:00,2024-12-03 08:35:15.283770+00:00,0.11230182647705078,66.22.226.103,65.826
2,2024-12-03 01:35:40.071847,1.pcapng,2,2024-12-03 08:35:27.830457+00:00,1970-01-01 00:00:00+00:00,2024-12-03 08:35:27.853019+00:00,0.14181280136108398,66.22.226.104,63.575
3,2024-12-03 01:35:52.743506,2.pcapng,2,2024-12-03 08:35:40.228038+00:00,1970-01-01 00:00:00+00:00,2024-12-03 08:35:40.228038+00:00,0.11063385009765625,66.22.227.7,91.52
4,2024-12-03 01:36:05.234494,3.pcapng,2,2024-12-03 08:35:53.424550+00:00,1970-01-01 00:00:00+00:00,2024-12-03 08:35:53.424550+00:00,0.11875295639038086,66.22.226.71,65.31
5,2024-12-03 01:36:17.669695,4.pcapng,2,2024-12-03 08:36:06.090987+00:00,1970-01-01 00:00:00+00:00,2024-12-03 08:36:06.090987+00:00,0.1739940643310547,66.22.226.32,68.336
6,2024-12-03 01:36:30.051167,5.pcapng,2,2024-12-03 08:36:17.827646+00:00,1970-01-01 00:00:00+00:00,2024-12-03 08:36:17.827646+00:00,0.11132693290710449,66.22.226.105,70.368
7,2024-12-03 01:36:42.790981,6.pcapng,2,2024-12-03 08:36:30.218283+00:00,1970-01-01 00:00:00+00:00,2024-12-03 08:36:30.218283+00:00,0.1129140853881836,66.22.226.129,64.598
8,2024-12-03 01:36:55.110666,7.pcapng,1,2024-12-03 08:36:42.956588+00:00,1970-01-01 00:00:00+00:00,2024-12-03 08:36:42.956588+00:00,5.0,66.22.226.129,64.837
9,2024-12-03 01:37:07.722019,8.pcapng,1,2024-12-03 08:36:55.269913+00:00,1970-01-01 00:00:00+00:00,2024-12-03 08:36:55.269913+00:00,0.25927090644836426,66.22.226.96,62.647
10,2024-12-03 01:37:20.287123,9.pcapng,2,2024-12-03 08:37:07.878620+00:00,1970-01-01 00:00:00+00:00,2024-12-03 08:37:07.878620+00:00,-2.169994831085205,66.22.227.122,69.565
